Index|Label|First piece|Gold|Prediction
870|2|Observers insist: no proof of fraud in Venezuelan referendum.|Independent observers confirmed that the random auditing of results from the recall referendum (Sunday August 15) against Venezuelan president Hugo Chavez show there are no indications of fraud as claimed by the opposition.|"CONTINUATION: Observers insist: no proof of fraud in Venezuelan referendum. 
            CONTINUATION: Observers insist: no proof of fraud in Venezuelan referendum. 
            CONTINUATION: Observers insist: no proof of fraud in Venezuelan referendum. 
            CONTINUATION: Observers insist: no proof of fraud in Venezuelan referendum. 
            CONTINUATION: Observers insist: no proof of fraud in Venezuelan referendum. 
            CONTINUATION: Observers insist:"
871|1|Three jockeys, one trainer arrested LONDON --|British police arrested 16 people, including three jockeys and a trainer, Wednesday as part of a major crackdown on corruption in horse racing.|Three jockeys and one trainer were arrested Wednesday in connection with the death of a 2-year-old colt at Newmarket, England, the British Horseracing Authority said. The colt, named Ballymoss, died after being injured in a race at the Newmarket track on Tuesday. The jockeys were arrested on suspicion of causing death by dangerous driving. The trainer was arrested on suspicion of causing death by careless riding. The three jockeys were identified
872|2|Core intermediate goods prices #39; rise fastest in nine years|WASHINGTON (CBS.MW) -- Prices of US wholesale goods and services fell 0.1 percent in August, the Labor Department said Friday. The core producer price index -- adjusted to exclude food and energy goods -- also fell 0.1 percent.|"#39; 
            CONTINUATION: The price of core intermediate goods, a measure of the cost of making finished goods, rose 0.5 percent in December, the largest increase since February 2010, the Labor Department said on Friday. The increase was in line with expectations. The core goods price index, which excludes food and energy, rose 0.4 percent in December, the largest increase since February 2010. The core goods price index has risen 1.9"
873|3|IBM Seeks To Have SCO Claims Dismissed (NewsFactor) NewsFactor - IBM (NYSE: IBM) has --|again -- sought to have the pending legal claims by The SCO Group dismissed. According to a motion it filed in a U.S. district court, IBM argues that SCO has no evidence to support its claims that it appropriated confidential source code from Unix System V and placed it in Linux.|in a bid to have SCO Group's (Nasdaq: SCOX) claims against it dismissed -- filed a motion to dismiss SCO's claims against it. The motion, filed in the U.S. District Court for the District of Utah, seeks to have the court dismiss SCO's claims against IBM for breach of contract, breach of implied covenant of good faith and fair dealing, and unjust enrichment. IBM also seeks to have the court dismiss SCO's claims against it for breach of contract, breach of
874|1|Manchester United the only team for me, says|Rooney Teenage striker Wayne Rooney says Manchester United were the only team he wanted to join once they he knew the club were interested in him.|"Cristiano Ronaldo
            CONTINUATION: Ronaldo has been at Old Trafford since 2003, winning the Premier League title three times and the Champions League twice. He has also won the Ballon d'Or three times, the last in 2008. Ronaldo has been linked with a move away from Manchester United in recent months, with Real Madrid and Barcelona both said to be interested in signing him. However, he has insisted that he is happy at Old Trafford and has no plans to leave."
875|1|Kuznetsova Tops Dementieva for Open Title NEW YORK Sept. 11, 2004 -|Pounding ferocious forehands and covering the baseline with the muscular legs of a Tour de France rider, Svetlana Kuznetsova overwhelmed Elena Dementieva 6-3, 7-5 Saturday night in the US Open #39;s first all-Russian final.|Svetlana Kuznetsova won her first Grand Slam title by beating Elena Dementieva 6-2, 6-1 in the U.S. Open final on Saturday. The 21-year-old Russian, who had never been past the quarterfinals at a major, won her first title in her 10th Grand Slam final. She became the first Russian woman to win the U.S. Open since 1999. Kuznetsova, who had
876|3|Playboy Posts Unused Google Excerpt to Web Site (Reuters) Reuters - Playboy magazine on|Tuesday\posted to its Web site an unpublished portion from its\interview with Google's founders, which raised regulatory\eyebrows not for what it revealed, but for its timing -- just\before the Internet search engine's much-anticipated initial\public offering.|Friday posted a Google Inc. excerpt of a story about a new book by Hugh Hefner on its Web site, a day after the search engine giant removed the excerpt from its search results. Google had removed the excerpt from its search results after Playboy said it had not authorized the use of the excerpt. The excerpt was removed from the search results on Thursday. Playboy said it had not authorized Google to use the excerpt and that it had asked Google to remove the excerpt from its search results. Google said
877|2|Thai Airways orders six Airbus superjumbos Thai Airways|International plans to buy six Airbus A380 double-decker aircraft that will be delivered in 2008 and 2009. The airline is also ordering two additional A340 aircraft.|International (THAI) has ordered six Airbus A380-800s, the world's largest passenger aircraft, in a deal worth $3.8 billion at list prices. The deal, which was signed in Bangkok on Monday, is the first for the A380 in Asia. The aircraft will be delivered to THAI between 2007 and 2010. The A380 is the first new aircraft type to be ordered by THAI since 1998. It will be used on long-h
878|3|ASCAP Shakes Down Burning Man for Music Royalties LOS ANGELES, CA -- Officials from ASCAP today indicated they intend to|"pursue music royalties from the organizers of Burning Man, an artist's gathering and celebration held over the Labor Day holiday near Reno, NV.   The unconventional event, held annually since 1986, has never paid fees for any of the music played at the event, says ASCAP.  ""We intend to pursue all available avenues to get this issue resolved,"" said Tony Wilcox, ASCAP spokesperson."|"shake down the organizers of the annual Burning Man festival in the Black Rock Desert of Nevada for unpaid music royalties. The festival, which is held every year in August, is a week-long event that attracts tens of thousands of people from around the world. The event is known for its large-scale art installations, its ""Black Rock City"" theme, and its ""radical self-reliance"" philosophy. The festival has been held since 1986, and is organized by the Burning Man Project,"
879|0|Bush takes a double-digit lead as Kerry campaign struggles to regroup (AFP) AFP - George|W. Bush took a double-digit lead in what had been a neck-and-neck presidential election contest, prompting Democratic challenger John Kerry to refocus his campaign on bread-and-butter economic issues, where the Republican incumbent president is considered vulnerable.|W. Bush took a double-digit lead over John Kerry in the race for the White House, according to a new poll, as the Democratic challenger struggled to regroup after a string of bad news. The latest Washington Post-ABC News poll showed Bush with 51 percent support, compared to 43 percent for Kerry, a 12-point lead that is the largest of the campaign. The poll, conducted from October 19-22, was the first to show Bush with a double-digit lead since
880|2|5000 rally against James Hardie MORE than 5000|building workers and asbestos victims have rallied outside a general meeting for embattled building products company James Hardie in central Sydney today.|people rallied in Sydney on Saturday to protest against the James Hardie asbestos company, which is being sued by thousands of former workers. The rally was organised by the Asbestos Victims Support Groups Association of Australia, which represents 5000 victims of the deadly fibrous material. The group is seeking a $1.5 billion class action against James Hardie, which is based in Sydney. The company has been accused of dumping its toxic waste in the US and then hiding behind a corporate veil to avoid paying
881|0|Early Voters Transform Campaign Landscape (AP) AP - In an election|year when just a few thousand votes in a few states could decide the winner, the growing number of voters who cast ballots weeks before Election Day is transforming the landscape for political campaigns.|year when the presidential race is expected to be the most expensive in history, the early voters are transforming the campaign landscape. The first voters in the nation's largest states are casting ballots in the first contests of the 2016 presidential race, and they are doing so in a way that is different from previous years. The early voters are casting ballots in a way that is different from previous years. The early voters are casting ballots in a way that is different from previous years. The early voters are casting
882|2|Oil Eases as Iraq Resumes Exports &lt;p&gt;\&lt;/p&gt;&lt;p&gt; By Andrew|Mitchell&lt;/p&gt;&lt;p&gt; LONDON (Reuters) - High-flying oil prices eased for a\second session on Monday as Iraq resumed exports from both its\northern and southern outlets after lengthy disruption, despite\fierce fighting in the holy city of Najaf.&lt;/p&gt;|"Tangel &lt;p&gt;\&lt;/p&gt;&lt;p&gt; Oil prices fell on Monday as Iraq resumed
            exports from its southern ports, easing concerns about a disruption
            to crude flows from the OPEC member.&lt;/p&gt;&lt;p&gt; The price of
            Brent crude fell 0.4% to $54.21 a barrel, while West Texas Intermediate
            crude fell 0.5% to $50.37 a"
883|0|Indonesian police release video tape of embassy blast Indonesian|police have released video footage of the explosion outside the Australian embassy in Jakarta. At the same time they say there is no evidence to support the Australian Foreign Minister #39;s claim that|police have released a video tape of the explosion at the Australian embassy in Jakarta. The tape shows a man in a white T-shirt and jeans walking into the embassy compound and setting off a bomb. The man is then seen running away from the scene. The tape was released as police continued to hunt for the bomber. The man in the video is believed to be the same person who was seen on a surveillance camera in the embassy compound on the night of the attack. Police have not yet released the name
884|0|Pakistani PM-elect takes parliament confidence vote Pakistani|Prime Minister- elect Shaukat Aziz Saturday secured vote of confidence in the National Assembly (NA), the powerful lower house of the parliament,a requirement under the country #39;s constitution.|Prime Minister Imran Khan will take a confidence vote in parliament on Saturday, after winning a general election in July that saw his party win a majority of seats in the National Assembly. The vote is expected to be a formality, with Khan's Pakistan Tehreek-e-Insaf (PTI) party having won 176 of the 272 seats in the National Assembly. The vote will be held in the National Assembly, the lower house of parliament, and is expected to be held in the afternoon
885|2|Enron to Pay \$321 Million in Pensions  HOUSTON (Reuters) -|Enron Corp. will pay \$321 million from  the proceeds of its sale of its pipeline arm to fund pension  plans for thousands of former employees, a government pension  agency said on Monday.|Enron Corp said on Wednesday it would pay \$321 million to settle a lawsuit filed by the U.S. government and state pension funds over the company's collapse. The settlement, which still needs court approval, will be paid over 10 years and will be used to fund pensions for Enron's retirees and their beneficiaries, the company said in a statement. The settlement is the latest in a series of legal actions against Enron, which filed for bankruptcy in December 2001 after a series of
886|0|Karzai sacks regional governor At least two|protesters were killed when supporters of a sacked Afghan governor clashed with US and Afghan security forces in the western city of Herat.|"people were killed and 10 wounded in a suicide attack on a police station in the southern Afghan city of Kandahar on Monday, officials said. The Taliban claimed responsibility for the attack, which took place in the city's Shah Wali Kot district, where the provincial governor's office is located. The Taliban said its fighters had blown up a car bomb outside the police station, and then stormed the building. ""Two people were killed and 10 wounded in the attack,"" provincial governor spokesman Omar"
887|0|Iraq cleric 'to end Najaf|revolt' Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf.|"siege'
            Iraq's most senior Shi'ite cleric Grand Ayatollah Ali al-Sistani has called for an end to the siege of his holy city of Najaf, a statement said on Wednesday.
            ""The holy city of Najaf is besieged and the people are suffering from hunger and thirst,"" the statement said.
            ""We call on the Iraqi government to end the siege of Najaf and to allow the people to leave the city freely.""
            The statement did not say who was"
888|3|Teenage T. rex's monster growth|Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.|"spurt
            CONTINUATION:  The fossil of a 12-foot-long T. rex that lived 68 million years ago was discovered in Montana. The fossil is the largest T. rex ever found, and it was a juvenile when it died. The fossil is 12 feet long, 8 feet tall and weighs 1,000 pounds. The fossil was found in a quarry in Montana. The fossil is the largest T. rex ever found. The fossil is a juvenile when it"
889|0|Hurricane Ivan Roars Toward Gulf Coast NEW ORLEANS - Stragglers streamed toward higher ground Wednesday|on highways turned into one-way evacuation routes and surf started eroding beaches as Hurricane Ivan roared toward the Gulf Coast with 140 mph wind.    Nearly 200 miles wide, Ivan could cause significant damage no matter where it strikes, as hurricane-force wind extended up to 105 miles out from the center...|as Hurricane Ivan roared toward the Gulf Coast, threatening a direct hit on the New Orleans area. The storm, which was expected to make landfall late Thursday or early Friday, was a Category 3 hurricane with 125 mph winds, the National Hurricane Center said. The storm was about 350 miles south of the mouth of the Mississippi River, moving north at 14 mph. Ivan was expected to make landfall in the New Orleans area late Thursday or early Friday, the center said. The
890|0|Hong Kong democrats win more seats Democrats have|tightened their grip on Hong Kong #39;s legislature, but still have no mandate to push their agenda of universal suffrage in the southern Chinese enclave.|won more than half of the seats in the Hong Kong Legislative Council in the first election since the city's handover to China in 1997. The pro-democracy camp won 39 of the 70 seats, while the pro-Beijing camp won 31. The pro-democracy camp has won more than half of the seats in the Legislative Council since 1998. The pro-democracy camp has won more than half of the seats in the Legislative Council since 1998. The
891|1|Champions Trophy: England rout Zimbabwe|BIRMINGHAM, Sep 11: England got their Champions Trophy campaign off to a successful start with a record 152-run win against Zimbabwe at Edgbaston here Saturday.|"in final
            CONTINUATION:  (1) England 153 for 2 (Morgan 85*, Roy 45; Tafel 1-32) beat Zimbabwe 132 (Williams 37; Wood 3-19, Plunkett 3-28) by 21 runs (D/L method) (2) England 153 for 2 (Morgan 85*, Roy 45; Tafel 1-32) beat Zimbabwe 132 ("
892|3|Microsoft going for BIG BITE of Apple In case you|have not heard, Microsoft just upped the ante in the digital music war when it launched its Windows Media Player 10 and its beta online music store this month.|were wondering, Microsoft is not going to buy Apple. But the software giant is going to try to eat up a big chunk of Apple's business. Microsoft is going to launch a new version of its Office software suite, which includes Word, Excel and PowerPoint, on Tuesday. The new version, Office 2011, will be available for Macs. Microsoft has been selling Office for Macs for years, but the new version will be the first one that is designed for the Mac. The company
893|0|Indonesian militant sentenced to 12 years in Marriott hotel|&lt;b&gt;...&lt;/b&gt; : An Indonesian court sentenced a Muslim militant to 12 years in jail on Thursday after finding him guilty of involvement in last year #39;s JW Marriott hotel bombing in Jakarta.|"bombing
            CONTINUATION: A court in Indonesia has sentenced a militant to 12 years in prison for his role in a 2003 bombing of the Marriott hotel in Jakarta. The court also ordered the militant, who was not named, to pay a fine of 100 million rupiah ($8,000). The militant was convicted of conspiring to carry out the attack, which killed 12 people and injured more than 150. The attack was one of the deadliest in Indonesia's"
894|1|'Dream Team' Out of Gold Race After Loss to Argentina|ATHENS (Reuters) - The U.S. men's basketball team was  beaten by Argentina Friday, denying it an Olympic gold medal  for the first time since 1992 when NBA players started  competing.|CONTINUATION: 'The United States men's basketball team lost to Argentina in the semifinals of the Olympic Games on Friday, ending its bid for a gold medal and leaving it with a bronze. The Americans, who had won the last two gold medals in the sport, lost 95-76 to Argentina, which will play Spain for the gold medal on Sunday. The United States had won its first three games by an average of 38 points, but Argentina, which had lost to
895|0|China warns Singapore officials against future visits to Taiwan|"(AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing."|"CONTINUATION: China has warned Singaporean officials against future visits to Taiwan, the latest sign of Beijing's growing displeasure with the island's growing ties with the Southeast Asian nation. 
            The warning, issued by the Chinese embassy in Singapore, came after Singapore's foreign minister visited Taiwan last month, the first such visit by a Singaporean minister in 16 years. 
            ""We urge the Singaporean side to abide by the one-China principle and the three China-Singapore"
896|3|Vonage Calls on Linksys for|VoIP Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.|"VoIP
            CONTINUATION: Vonage Holdings Corp. (VG) said it will use Linksys Inc. (LSNK) routers to provide voice-over-Internet-protocol service to consumers.
            The agreement, announced today, will allow Vonage to offer its service to Linksys customers, the company said in a statement. Linksys will also offer Vonage service to its customers, it said.
            Vonage, based in Holmdel, New Jersey, is the largest provider"
897|2|Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar|dipped to a four-week low  against the euro on Monday before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the health of the world's  largest economy.|briefly hit a four-week low against the euro on Friday, as the eurozone's economic recovery continued to gain momentum. The euro rose to $1.4567, its highest level since July 8, before easing back to $1.4535. The dollar had earlier hit a four-week low of $1.4542. The euro has gained more than 3 percent against the dollar since the start of the year, while the dollar has lost 1.5 percent. The euro
898|3|China's Red Flag Linux to focus on enterprise Red Flag|Software Co., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting president said.|Linux, a Chinese operating system, will focus on the enterprise market, its founder said on Thursday. Red Flag, which was founded in 1999, has been developing its own Linux-based operating system for the past 15 years. The company has been working on a new version of its operating system, Red Flag Enterprise 7, which is expected to be released in the second half of this year. The new version will be based on the Linux kernel 3.10, which was released in
899|1|Benitez Plans Tactical Overhaul Rafael Benitez|embarks on his first European campaign as Liverpool boss tomorrow with a warning to his players that the continents finest have got wise to English tactics.|has promised a tactical overhaul at Chelsea after the club's worst start to a season for 25 years. The Spaniard, who has been in charge at Stamford Bridge for just over a month, has won only one of his five league games in charge. He has also lost three of his four matches in the Champions League, including a 3-1 defeat by Porto on Tuesday. Benitez has been given a vote of confidence by Chelsea owner Roman Abramovich, but the club's worst start to
900|0|Acrimony in the air on eve of Northern Ireland talks|(AFP) AFP - All-party talks to kickstart Northern Ireland's peace process, in limbo for nearly two years, get underway at Leeds Castle with acrimony already in the air.|"CONTINUATION: Acrimony in the air on eve of Northern Ireland talks
            CONTINUATION: Acrimony in the air on eve of Northern Ireland talks
            CONTINUATION: Acrimony in the air on eve of Northern Ireland talks
            CONTINUATION: Acrimony in the air on eve of Northern Ireland talks
            CONTINUATION: Acrimony in the air on eve of Northern Ireland talks
            CONTINUATION: Acrimony in"
901|0|Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had|struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.|"hit Florida's west coast a week earlier, the state's governor might have been able to evacuate 1 million people. But the storm hit on Monday, and Gov. Jeb Bush had to wait until Tuesday to order the evacuation of 1 million people from the coast. Bush said he had to wait because he didn't want to create panic. ""We don't want to create a stampede,"" Bush said. ""We don't want to create a panic."" Bush said he was confident that the"
902|1|British athletics appoint psychologist for 2008|Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.|"Olympics
            CONTINUATION:  London, 2007-10-30 (Agencies) -- The British Athletics Federation has appointed a psychologist to help the team prepare for the 2008 Olympics in Beijing. The federation said on Monday that Dr. Steve Peters would work with the team to help them deal with the pressures of competition. ""I am delighted to be appointed to the British Athletics Federation,"" Peters said. ""I am looking forward to working with the athletes and coaches to help them"
903|1|A blazing start for Beijing Greece tried|to pass the Olympics baton off to Beijing on Sunday night, but it was a tough job. The Chinese are way ahead of the curve already.|to make a statement in the opening match of the men's basketball tournament at the 2008 Olympics, but the Greeks were unable to keep up with the pace of the Americans, who won 118-57. The Americans, who were playing their first game in 16 months, were led by LeBron James, who scored 19 points, and Kobe Bryant, who had 18. The Greeks, who were playing their first game in 20 years, were led by Dimitris Diamant
904|3|News: Governments slow off|the mark to combat growing threats of cybercrime The Associated Press By Robert Wielaard|"the mark in tackling climate change
            CONTINUATION:  The world's governments have been slow to take action on climate change, despite the growing evidence that the planet is warming, a report by the United Nations has found. The report, by the Intergovernmental Panel on Climate Change (IPCC), said that the world's governments had failed to take the steps needed to limit the rise in global temperatures to 2C above pre-industrial levels. The report said that the world's"
905|0|EU Wants U.S. Aid to Boeing Clarified (AP) AP - The European|Union on Thursday demanded Washington explain more clearly how it subsidizes Boeing Co. and warned it would counter any U.S. challenge targeting EU rival Airbus SAS before the World Trade Organization.|Union wants the United States to clarify its position on aid to Boeing Co. in a dispute with Airbus. The EU's executive arm, the European Commission, said in a statement on Thursday that it had asked the U.S. Trade Representative to clarify its position on the issue. The U.S. has said it will not allow the European Union to use the World Trade Organization to challenge the U.S. subsidies to Boeing. The EU has said it will take the issue to the WTO if the U.S
906|1|Roundup: Pleasantly Perfect takes Pacific Classic|Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly|"CONTINUATION: Roundup: Pleasantly Perfect takes Pacific Classic
            LABEL: 1 (Sports)
            BEGINNING: Roundup: Pleasantly Perfect takes Pacific Classic
            CONTINUATION: Roundup: Pleasantly Perfect takes Pacific Classic
            LABEL: 1 (Sports)
            BEGINNING: Roundup: Pleasantly Perfect takes Pacific Classic
            CONTINUATION: Roundup: Pleasantly Perfect takes Pacific Classic
            LABEL: 1 (Sports)
            BEGIN"
907|3|Small computers can have multiple personalities, too BOSTON The jury is still|out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...|out on whether the new wave of personal computers will be able to do everything that the old ones can. But one thing is certain: They will be able to have multiple personalities. The new machines, which are expected to be introduced in the next few months, will be able to run multiple programs at the same time, just like the old ones. But they will also be able to run multiple programs at the same time, just like the old ones. But they will also be able to run multiple
908|0|Munch masterpiece 'The Scream' stolen from Oslo museum (AFP)|"AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said."|- The world-famous painting by Norwegian artist Edvard Munch, 'The Scream', was stolen from the Munch Museum in Oslo on Monday, police said. The museum's director, Hans-Hermann Hoppe, told AFP that the painting was taken from the museum's entrance hall at around 6:30 pm (1630 GMT) by an unknown person. 'The Scream' is one of Munch's most famous works, and is one of the most valuable paintings in the
909|2|Sneaky Credit Card Tactics|Keep an eye on your credit card issuers -- they may be about to raise your rates.|"CONTINUATION: 1. The credit card industry is a $1 trillion business, and it's a business that's growing. But it's also a business that's under attack. And one of the most popular attacks is the one that's known as ""sneaky fees."" These are fees that are added to your credit card bill without your knowledge or consent. And they can add up to hundreds of dollars a year. So how do you avoid them? Here are some tips"
910|0|Sharon faces Netanyahu challenge Israeli Prime Minister Ariel|Sharon has received a surprise challenge to his plan to expedite a pullout from Gaza after Benjamin Netanyahu, his main rival in the Likud party, called for a referendum on the issue.|Sharon faces a challenge from within his own Likud party as he seeks to form a new government. Sharon, who has been in power since 2001, has been trying to form a coalition government since the March 28 elections. But he has been unable to do so because of the opposition of the right-wing Likud party. Sharon has been trying to form a coalition government with the right-wing Likud party, but he has been unable to do so because of the opposition of the right-wing
911|3|Microsoft finalises three-year government deal Hot on the|heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government.|heels of the announcement that the UK government will be investing £1.2 billion in the development of the next generation of nuclear power stations, Microsoft has announced that it has finalised a three-year deal with the government to provide the UK with a range of cloud services. The deal, which is worth £1.2 billion, will see Microsoft provide the UK government with a range of cloud services, including Office 365, Azure, and Dynamics 365. The deal will also see Microsoft provide the
912|2|CBOE to sell stake in National exchange, buy|CBOT rights The Chicago Board Options Exchange said Tuesday its directors approved steps to reduce its financial ties to two other exchanges in town.|"stake in NYSE
            CONTINUATION: The Chicago Board Options Exchange, the world's largest options exchange, said on Monday it would sell its 20 percent stake in the National Stock Exchange of India to the country's largest stock exchange operator, the National Stock Exchange of India Ltd. The CBOE said it would also buy a 20 percent stake in the NYSE Euronext, the parent company of the New York Stock Exchange, for $1.6 billion. The CBO"
913|3|Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc.,|the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors.|the world's largest maker of semiconductors, said on Monday it plans to buy back up to $1.5 billion of its common stock in the next 12 months. The company, which makes chips for everything from cell phones to cars, said it would buy back shares in the open market or through privately negotiated transactions. The company, which has a market capitalization of $21.7 billion, said it would buy back shares in the open market or through privately negotiated transactions. The
914|1|Fresno St. Blows Out No. 13 Kansas State (AP) AP|- Paul Pinegar threw two touchdown passes to Matt Rivera and ran for another score, and Fresno State upset No. 13 Kansas State 45-21 on Saturday.|"Fresno St. Blows Out No. 13 Kansas State (AP) AP
            Fresno St. Blows Out No. 13 Kansas State (AP) AP
            Fresno St. Blows Out No. 13 Kansas State (AP) AP
            Fresno St. Blows Out No. 13 Kansas State (AP) AP
            Fresno St. Blows Out No. 13 Kansas State (AP) AP
            Fresno St. Blows Out No."
915|0|Russians admit airliner bombing blunder Russian|security forces were facing further criticism last night after it was revealed that the two female Chechen suicide bombers who destroyed two planes in August with the loss|officials have admitted that they were wrong to blame the downing of a passenger jet over Egypt's Sinai Peninsula on a terrorist attack. The Russian defence ministry said on Monday that the plane was shot down by a missile fired from a surface-to-air missile system. The admission came after a French intelligence report said the plane was brought down by a bomb. The report said the bomb was planted by a member of the crew. The Russian defence ministry said the bomb was planted by a member of the crew. The
916|3|EPA: U.S. Waterways Contain Polluted Fish (AP) AP - One|of every three lakes in the United States, and nearly one-quarter of the nation's rivers contain enough pollution that people should limit or avoid eating fish caught there.|of the nation's most popular fishing spots is also one of its most polluted. The U.S. Environmental Protection Agency says fish from the Mississippi River and its tributaries contain high levels of mercury, a neurotoxin that can cause brain damage in children. The EPA says the fish are safe to eat if they are prepared properly. The agency says the mercury levels are high because of the amount of coal-burning power plants in the region. The EPA says the fish are safe to eat if they
917|2|Microsoft vs Sendo: It #39;s over The legal battle between|UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud|Microsoft and Sendo, the Vietnamese mobile phone company that was once the country #39;s largest, has ended with the company #39;s liquidation. The company #39;s assets were auctioned off last week, with the proceeds going to creditors. The liquidation was ordered by the Hanoi People #39;s Court in August, after Sendo failed to pay off its debts. The company had been struggling financially for some time, and its assets were sold off to pay off its creditors.
918|2|Economic Indicators Declined in July A closely|watched measure of future economic activity fell in July for the second consecutive month, reinforcing evidence that the nation's financial recovery is slackening.|watched gauge of economic activity in the United States fell in July, a sign that the economy is slowing. The Institute for Supply Management, a trade group, said on Monday that its index of manufacturing activity fell to 53.2 in July, down from 55.3 in June. The index has been above 50 for 23 consecutive months, indicating expansion. The index is based on a survey of 300 manufacturing executives. The index is a weighted average of five components: new orders,
919|0|Japan executes child killer Japan has hanged a man|convicted of stabbing to death eight elementary school children in a rampage that shocked the nation and severely shook its sense of security, local media have said.|convicted of killing his 3-year-old daughter, the first execution in the country in nearly 7 years. The execution of 51-year-old Shigeki Takahashi on Tuesday was the first since 2014, when the country executed 6 people. Takahashi was convicted of killing his daughter in 2008. He was sentenced to death in 2011. The last execution in Japan was in 2019. Japan has a strict death penalty law, and executions are rare
920|1|Warner Gets the Nod The first pick in the NFL|draft last April will be the first QB off the bench for the Giants as Eli Manning lost the competition for the starting job to veteran Kurt Warner.|draft is a no-brainer for the Arizona Cardinals. They will take quarterback Kyler Murray, the Heisman Trophy winner from Oklahoma, with the No. 1 pick on Thursday night. The Cardinals have been in the market for a quarterback since they traded Carson Palmer to the Raiders in 2017. They have been linked to a number of quarterbacks in the draft, including Murray, who is the first player to win the Heisman and the Heisman Trophy winner. Murray, who is 5
921|1|Piller Out for Months After Arm Surgery|(AP) AP - Titans guard Zach Piller might miss the rest of the season after having surgery to repair his ruptured left biceps.|"CONTINUATION: The 23-year-old American, who has been a mainstay of the team since 2013, had surgery on his right arm in February to repair a torn tendon. He has not played since the end of the 2017 season, and the team has not said when he might return. The team said in a statement that it was ""hopeful"" that Piller would be able to return to the team this season. Piller, who was drafted by"
922|3|New handheld computer from SONY with electroluminescent display (CP) - SONY has|introduced it #39;s Clie PEG-VZ90, an entertainment multimedia handheld using Palm OS 5.2.1. The unit boasts the world #39;s largest 480x320 pixels organic electroluminescent (EL) display, which many regard as a next-generation technology capable|announced a new handheld computer, the SONY PC-100, with an electroluminescent display. The PC-100 is a 16-bit machine with 512K of RAM and 512K of ROM, and is equipped with a 2.5-inch floppy disk drive. The PC-100 is the first SONY handheld computer to have an electroluminescent display. The PC-100 is equipped with a 2.5-inch floppy disk drive. The PC-
923|0|Israel kills 5 in strike at Hamas|activist Islamic group #39;s armed wing, the Izz el-Deen al-Qassam Brigades. Doctors said he suffered leg wounds.|"targets in Gaza
            CONTINUATION: Israel killed five people in a strike on a building in Gaza City on Saturday, the military said, in the first such attack since a ceasefire ended a 11-day war between the two sides.
            The Israeli military said it had targeted a building housing Hamas military intelligence in the al-Zaytoun neighbourhood of Gaza City. It said the building was used to store weapons and explosives and that the strike was in response to rocket fire from Gaza.
            The"
924|3|Caterpillar snaps up another remanufacturer of engines|PEORIA - Caterpillar Inc. said Wednesday it will acquire a South Carolina remanufacturer of engines and automatic transmissions, increasing its US employment base by 500 people.|"CONTINUATION: Caterpillar Inc. has acquired the assets of
            Remanufacturing Solutions Inc. (RSI), a remanufacturer of
            Caterpillar engines. The acquisition will add to Caterpillar's
            remanufacturing capabilities and will allow the company to
            provide customers with a more complete range of remanufactured
            engines. Caterpillar has been remanufacturing engines for more
            than 50 years. The company's rem"
925|2|Retail Sales Down; Trade Gap Larger (Reuters) Reuters - U.S.|retail sales dipped in August\and the U.S. gap with its international trade partners widened\to a record level in the second quarter of the year, government\reports released on Tuesday showed.|retail sales fell in September, the government said on Friday, while the trade deficit widened to a record high in August, suggesting the economy was losing momentum. Retail sales dropped 0.2 percent last month, the Commerce Department said. Economists polled by Reuters had forecast retail sales rising 0.2 percent. The September drop was the first decline in retail sales since January. The September decline was the first in retail sales since January. Retail sales, which account for about 70 percent of U
