Index|Label|First piece|Gold|Prediction
870|2|Observers insist: no proof of fraud in Venezuelan referendum.|Independent observers confirmed that the random auditing of results from the recall referendum (Sunday August 15) against Venezuelan president Hugo Chavez show there are no indications of fraud as claimed by the opposition.|"INSTRUCTION: The Venezuelan government has been accused of fraud in the recent referendum on the recall of President Hugo Chavez. 
            END: 
            ANSWER: 
            The Venezuelan government has been accused of fraud in the recent referendum on the recall of President Hugo Chavez. 
            Observers insist: no proof of fraud in Venezuelan referendum. 
            The Venezuelan government has been accused of fraud in the recent referendum on the recall of President Hugo Chavez. 
            Observers insist: no proof"
871|1|Three jockeys, one trainer arrested LONDON --|British police arrested 16 people, including three jockeys and a trainer, Wednesday as part of a major crackdown on corruption in horse racing.|Three jockeys and a trainer were arrested Tuesday in connection with an alleged betting ring involving the British racing industry, police said. The arrests came after a two-year investigation into allegations of corruption in the sport, which is Britain's most popular spectator sport. The jockeys, who were not identified, were arrested at their homes in the early hours of Tuesday morning, police said. The trainer, who was not identified, was arrested at his home in the afternoon. The arrests were made
872|2|Core intermediate goods prices #39; rise fastest in nine years|WASHINGTON (CBS.MW) -- Prices of US wholesale goods and services fell 0.1 percent in August, the Labor Department said Friday. The core producer price index -- adjusted to exclude food and energy goods -- also fell 0.1 percent.|"INSTRUCTION: Core intermediate goods prices #39; rise fastest in nine years
            END: Core intermediate goods prices #39; rise fastest in nine years
            BEGINNING: Core intermediate goods prices #39; rise fastest in nine years
            INSTRUCTION: Core intermediate goods prices #39; rise fastest in nine years
            END: Core intermediate goods prices #39; rise fastest in nine years
            BEGINNING: Core intermediate goods prices #39; rise fastest in nine years"
873|3|IBM Seeks To Have SCO Claims Dismissed (NewsFactor) NewsFactor - IBM (NYSE: IBM) has --|again -- sought to have the pending legal claims by The SCO Group dismissed. According to a motion it filed in a U.S. district court, IBM argues that SCO has no evidence to support its claims that it appropriated confidential source code from Unix System V and placed it in Linux.|"in a filing with the U.S. District Court for the District of Utah -- asked the court to dismiss all claims against it by SCO Group (NASDAQ: SCOX), the company that claims it owns the copyrights to the Unix operating system. The company said that SCO's claims against IBM are ""without merit"" and that the company has ""no legal obligation to license Unix to SCO."" The company said that SCO's claims against IBM are ""without merit"" and that the company has ""no legal obligation"
874|1|Manchester United the only team for me, says|Rooney Teenage striker Wayne Rooney says Manchester United were the only team he wanted to join once they he knew the club were interested in him.|"Cristiano Ronaldo
            INSTRUCTION: 1.  Cristiano Ronaldo is a footballer who plays for Manchester United. He is one of the best footballers in the world. 2.  He is a very good player. 3.  He is a very good player. 4.  He is a very good player. 5.  He is a very good player. 6.  He is a very good player. 7.  He is a very good player"
875|1|Kuznetsova Tops Dementieva for Open Title NEW YORK Sept. 11, 2004 -|Pounding ferocious forehands and covering the baseline with the muscular legs of a Tour de France rider, Svetlana Kuznetsova overwhelmed Elena Dementieva 6-3, 7-5 Saturday night in the US Open #39;s first all-Russian final.|Svetlana Kuznetsova, the 20-year-old Russian who has been on the verge of a breakthrough for years, won her first Grand Slam singles title on Saturday, beating Elena Dementieva, 6-2, 6-1, in the U.S. Open final. Kuznetsova, who had never been past the quarterfinals of a major, won the first set in 23 minutes and the second in 30. She finished with
876|3|Playboy Posts Unused Google Excerpt to Web Site (Reuters) Reuters - Playboy magazine on|Tuesday\posted to its Web site an unpublished portion from its\interview with Google's founders, which raised regulatory\eyebrows not for what it revealed, but for its timing -- just\before the Internet search engine's much-anticipated initial\public offering.|"Thursday posted a Google Inc. excerpt to its Web site, in a move that could be a test of the search engine's ability to protect its copyrighted content. The excerpt, which appeared on the magazine's Web site, was from a Google search for the phrase ""Playboy bunny."" The excerpt included a link to the magazine's Web site, where the full text of the article was available. Google said it was not aware of the excerpt until Playboy contacted the company. ""We are investigating the matter"
877|2|Thai Airways orders six Airbus superjumbos Thai Airways|International plans to buy six Airbus A380 double-decker aircraft that will be delivered in 2008 and 2009. The airline is also ordering two additional A340 aircraft.|International has ordered six Airbus A380s, the world's largest passenger aircraft, in a deal worth $2.1 billion. The airline, which is 49% owned by the Thai government, said it would take delivery of the first of the planes in 2008. The A380 is designed to carry 555 passengers in a three-class configuration. The airline said it would use the planes to replace its existing fleet of Boeing 747s. The A380 is the first new wide-body
878|3|ASCAP Shakes Down Burning Man for Music Royalties LOS ANGELES, CA -- Officials from ASCAP today indicated they intend to|"pursue music royalties from the organizers of Burning Man, an artist's gathering and celebration held over the Labor Day holiday near Reno, NV.   The unconventional event, held annually since 1986, has never paid fees for any of the music played at the event, says ASCAP.  ""We intend to pursue all available avenues to get this issue resolved,"" said Tony Wilcox, ASCAP spokesperson."|"shake down the organizers of the annual Burning Man festival in the Nevada desert for royalties on the music played at the event. The organization, which represents 400,000 songwriters, composers and music publishers, said it is owed $1.5 million in royalties for the 2006 event. ""We're not going to let this go,"" said ASCAP President and CEO Paul Williams. ""We're going to make sure that the organizers of the Burning Man festival pay their fair share of royalties."""
879|0|Bush takes a double-digit lead as Kerry campaign struggles to regroup (AFP) AFP - George|W. Bush took a double-digit lead in what had been a neck-and-neck presidential election contest, prompting Democratic challenger John Kerry to refocus his campaign on bread-and-butter economic issues, where the Republican incumbent president is considered vulnerable.|W Bush took a double-digit lead over John Kerry in the race for the White House on Wednesday as the Democratic challenger struggled to regroup after a series of missteps. The latest poll by the Washington Post and ABC News showed Bush with 50 percent support to Kerry's 41 percent, a 9-point lead that was the largest in the poll's history. The poll, conducted on Tuesday and Wednesday, was the first since Kerry's campaign was rocked by a series of missteps, including a
880|2|5000 rally against James Hardie MORE than 5000|building workers and asbestos victims have rallied outside a general meeting for embattled building products company James Hardie in central Sydney today.|"people rallied in Sydney on Saturday to protest against the James Hardie asbestos company, which is being sued by thousands of former workers. The rally, organised by the Asbestos Victims Support Groups, was held in the city's Hyde Park. The protesters, many of them former workers, held up signs saying ""James Hardie, pay up"" and ""Asbestos victims deserve justice"". The rally was held to coincide with the start of the trial of James Hardie in the US, where the company is"
881|0|Early Voters Transform Campaign Landscape (AP) AP - In an election|year when just a few thousand votes in a few states could decide the winner, the growing number of voters who cast ballots weeks before Election Day is transforming the landscape for political campaigns.|year that has been dominated by the presidential race, the first votes are being cast in a handful of states that will decide the outcome of the presidential race. The first votes were cast in Iowa on Monday, and the first votes in New Hampshire will be cast on Tuesday. The first votes in South Carolina will be cast on Saturday. The first votes in Nevada will be cast on Tuesday. The first votes in Colorado will be cast on Tuesday. The first votes in Washington will be cast on Tuesday. The
882|2|Oil Eases as Iraq Resumes Exports &lt;p&gt;\&lt;/p&gt;&lt;p&gt; By Andrew|Mitchell&lt;/p&gt;&lt;p&gt; LONDON (Reuters) - High-flying oil prices eased for a\second session on Monday as Iraq resumed exports from both its\northern and southern outlets after lengthy disruption, despite\fierce fighting in the holy city of Najaf.&lt;/p&gt;|"Maykuth &lt;p&gt;\&lt;/p&gt;&lt;p&gt; &lt;p&gt;Oil prices fell on Tuesday as Iraq
            resumed exports after a weeklong shutdown, while the U.S. dollar
            strengthened against the euro and the yen. &lt;p&gt;\&lt;/p&gt;&lt;p&gt;
            The price of benchmark West Texas Intermediate crude for delivery in
            July fell 0.6% to $105.06 a"
883|0|Indonesian police release video tape of embassy blast Indonesian|police have released video footage of the explosion outside the Australian embassy in Jakarta. At the same time they say there is no evidence to support the Australian Foreign Minister #39;s claim that|police on Tuesday released a video tape of the bombing of the Australian embassy in Jakarta, which killed 10 people, including the Australian ambassador. The tape, which was broadcast on national television, showed a car bomb exploding outside the embassy on Monday. It was the first time the police had released the footage. The tape showed a car parked outside the embassy, with a man sitting in the driver's seat. The man then gets out of the car and walks towards the embassy. As he approaches the embassy
884|0|Pakistani PM-elect takes parliament confidence vote Pakistani|Prime Minister- elect Shaukat Aziz Saturday secured vote of confidence in the National Assembly (NA), the powerful lower house of the parliament,a requirement under the country #39;s constitution.|Prime Minister-elect Imran Khan has won a confidence vote in parliament, the first step in his bid to form a new government. The vote was held after Khan's party won a majority in the July 25 election. Khan's party, the Pakistan Tehreek-e-Insaf (PTI), won 116 seats in the 342-seat National Assembly, while the opposition Pakistan Muslim League-Nawaz (PML-N) won 64 seats. The PML-N, which had been in
885|2|Enron to Pay \$321 Million in Pensions  HOUSTON (Reuters) -|Enron Corp. will pay \$321 million from  the proceeds of its sale of its pipeline arm to fund pension  plans for thousands of former employees, a government pension  agency said on Monday.|Enron Corp said on Monday it would pay \$321 million to settle a lawsuit over its failure to adequately fund its pension plans, a move that could help the company avoid a potentially crippling bankruptcy. The settlement, which was reached with the Pension Benefit Guaranty Corp (PBGC), the federal agency that insures private pensions, will be paid over 10 years. The settlement is the latest in a series of moves by Enron to shore up its finances and avoid bankruptcy. The company has already
886|0|Karzai sacks regional governor At least two|protesters were killed when supporters of a sacked Afghan governor clashed with US and Afghan security forces in the western city of Herat.|"people were killed and 10 wounded when a bomb exploded in the Afghan capital Kabul on Monday, officials said, as President Hamid Karzai sacked a regional governor accused of corruption. The bomb went off in the city's diplomatic quarter, where the US embassy is located, and the wounded were taken to hospital, said a spokesman for the interior ministry, Zemarai Bashary. ""We have two dead and 10 wounded,"" he said. ""The wounded are in hospital."" The blast came"
887|0|Iraq cleric 'to end Najaf|revolt' Shia cleric Moqtada Sadr reportedly agrees to end an uprising in the holy Iraqi city of Najaf.|"siege'
            Iraq cleric 'to end Najaf siege'
            By BBC News Online
            16:20 UK, Monday 15 August 2005
            A senior Iraqi cleric has called for the end of the siege of the holy city of Najaf.
            Grand Ayatollah Ali al-Sistani has urged the Iraqi government to lift the blockade of the city, which is home to his followers.
            The cleric has been a major force in the country since the US-led invasion in"
888|3|Teenage T. rex's monster growth|Tyrannosaurus rex achieved its massive size due to an enormous growth spurt during its adolescent years.|"spurt
            INSTRUCTION: The fossil of a teenage T. rex has been found in Montana. The fossil shows that the T. rex grew at an incredible rate, reaching its adult size in just a few years. The fossil is the first of its kind to be found in North America. The T. rex was a large carnivorous dinosaur that lived during the Cretaceous period, about 66 million years ago. It is estimated that the T. rex was about 40 feet long"
889|0|Hurricane Ivan Roars Toward Gulf Coast NEW ORLEANS - Stragglers streamed toward higher ground Wednesday|on highways turned into one-way evacuation routes and surf started eroding beaches as Hurricane Ivan roared toward the Gulf Coast with 140 mph wind.    Nearly 200 miles wide, Ivan could cause significant damage no matter where it strikes, as hurricane-force wind extended up to 105 miles out from the center...|"as Hurricane Ivan roared toward the Gulf Coast, threatening to become the most powerful storm to hit the United States in more than a decade. The Category 3 storm, packing 125 mph winds, was expected to make landfall late Thursday or early Friday, possibly as a Category 4 storm, the National Hurricane Center said. The hurricane center said Ivan was expected to make landfall near the Florida Panhandle, but the storm's path could take it farther north into the Gulf Coast states. """
890|0|Hong Kong democrats win more seats Democrats have|tightened their grip on Hong Kong #39;s legislature, but still have no mandate to push their agenda of universal suffrage in the southern Chinese enclave.|won 15 of the 20 seats in the Legislative Council, with the pro-Beijing camp winning the remaining five. The pro-democracy camp has won 15 of the 20 seats in the Legislative Council, with the pro-Beijing camp winning the remaining five. The pro-democracy camp has won 15 of the 20 seats in the Legislative Council, with the pro-Beijing camp winning the remaining five. The pro-democracy camp has won 15 of the 20
891|1|Champions Trophy: England rout Zimbabwe|BIRMINGHAM, Sep 11: England got their Champions Trophy campaign off to a successful start with a record 152-run win against Zimbabwe at Edgbaston here Saturday.|"INSTRUCTION: England's cricket team has been in the news recently. They have been playing in the Champions Trophy, a tournament between the top cricketing nations. They have won all their matches so far. They are playing against Zimbabwe today. Write a paragraph about the match. You can include the following information in your paragraph: 
            1. The name of the match
            2. The date of the match
            3. The venue of the match"
892|3|Microsoft going for BIG BITE of Apple In case you|have not heard, Microsoft just upped the ante in the digital music war when it launched its Windows Media Player 10 and its beta online music store this month.|missed it, Microsoft is going for a big bite of Apple. The software giant has announced that it is buying Activision Blizzard, the maker of popular games such as Call of Duty, Candy Crush and World of Warcraft. The deal is worth $68.7 billion and will make Microsoft the owner of some of the biggest names in the gaming industry. The deal is a big win for Microsoft, which has been struggling to compete with Apple and Google in the mobile gaming market. The acquisition will give Microsoft
893|0|Indonesian militant sentenced to 12 years in Marriott hotel|&lt;b&gt;...&lt;/b&gt; : An Indonesian court sentenced a Muslim militant to 12 years in jail on Thursday after finding him guilty of involvement in last year #39;s JW Marriott hotel bombing in Jakarta.|"bombing
            INSTRUCTION: The following is the beginning of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            BEGINNING: Indonesian militant sentenced to 12 years in Marriott hotel bombing
            INSTRUCTION: The following is the beginning of an instance. Complete the instance such that"
894|1|'Dream Team' Out of Gold Race After Loss to Argentina|ATHENS (Reuters) - The U.S. men's basketball team was  beaten by Argentina Friday, denying it an Olympic gold medal  for the first time since 1992 when NBA players started  competing.|"INSTRUCTION: The following is the beginning of a story about the 1992 Barcelona Olympics. The story is about the U.S. men's basketball team, the ""Dream Team,"" which was the most dominant team in the history of the Olympics. The team won all of its games, but lost to Argentina in the gold medal game. The story is written in the third person, and it is written in the past tense. The story is about 200 words long. The story is"
895|0|China warns Singapore officials against future visits to Taiwan|"(AFP) AFP - China has warned Singapore officials against visiting Taiwan again after a ""private and unofficial"" trip by the city-state's new leader just weeks before he took office strained ties with Beijing."|"INSTRUCTION: China has warned Singaporean officials against future visits to Taiwan, the latest sign of Beijing's growing displeasure with the island's independence-leaning government.
            INSTRUCTION: China has warned Singaporean officials against future visits to Taiwan, the latest sign of Beijing's growing displeasure with the island's independence-leaning government.
            INSTRUCTION: China has warned Singaporean officials against future visits to Taiwan, the latest sign of Beijing's growing displeasure with the island's independence-leaning government."
896|3|Vonage Calls on Linksys for|VoIP Linksys will provide broadband-to-phone adapters and, eventually, Wi-Fi equipment.|"VoIP
            Vonage Calls on Linksys for VoIP
            Vonage, the leading provider of Voice over Internet Protocol (VoIP) services, has selected Linksys, the leader in wireless networking, to provide the hardware and software for its Vonage VoIP service. The Linksys hardware and software will be used to provide Vonage customers with a high-quality, reliable and cost-effective VoIP service.
            ""Linksys is a leader in the VoIP market and we are pleased"
897|2|Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar|dipped to a four-week low  against the euro on Monday before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the health of the world's  largest economy.|fell to a four-week low against the euro on Monday, as the euro zone debt crisis and the U.S. debt ceiling standoff weighed on the greenback. The euro was up 0.3 percent at $1.4290, after hitting a four-week high of $1.4320. The dollar index, which tracks the greenback against a basket of six major currencies, was down 0.3 percent at 79.705. The dollar fell to a four-week low against
898|3|China's Red Flag Linux to focus on enterprise Red Flag|Software Co., the company behind China's leading Linux client distribution, plans to focus more on its server operating system and enterprise customers, the company's acting president said.|"Linux, the Chinese operating system, will focus on the enterprise market, its creator said on Thursday. The Red Flag Linux project, which was launched in 2001, has been used by more than 1 million users in China, said Liu Zhen, chief executive of Red Flag Software Co. The company will focus on the enterprise market in the future, Liu said. ""We will focus on the enterprise market, and we will also focus on the open source community,"" Liu said. ""We"
899|1|Benitez Plans Tactical Overhaul Rafael Benitez|embarks on his first European campaign as Liverpool boss tomorrow with a warning to his players that the continents finest have got wise to English tactics.|has promised to make a tactical overhaul of Liverpool's squad this summer, with the club's manager admitting that the current squad is not good enough to win the Premier League. The Spaniard has been in charge of Liverpool for just over a year, but has failed to win any silverware and has seen his side finish in the bottom half of the table in each of his first two seasons in charge. Benitez has been linked with a move for a number of players in the past, but has so
900|0|Acrimony in the air on eve of Northern Ireland talks|(AFP) AFP - All-party talks to kickstart Northern Ireland's peace process, in limbo for nearly two years, get underway at Leeds Castle with acrimony already in the air.|"The Guardian, Thursday 19 December 2013 15.07 GMT
            Acrimony in the air on eve of Northern Ireland talks
            The Guardian, Thursday 19 December 2013 15.07 GMT
            The Guardian, Thursday 19 December 2013 15.07 GMT
            Acrimony in the air on eve of Northern Ireland talks
            The Guardian, Thursday 19 December 2013 15.07 GMT
            Acr"
901|0|Politics an Afterthought Amid Hurricane (AP) AP - If Hurricane Charley had|struck three years ago, President Bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.|struck Florida's Gulf Coast instead of its Atlantic Coast, the political fallout might have been different. The Republican governor, Jeb Bush, would have been spared the wrath of the state's Democratic attorney general, Charlie Crist, who had been a Bush critic. The Democratic governor, Kathleen Blanco, would have been spared the wrath of the Republican attorney general, Charles Foti Jr., who had been a Blanco critic. The Republican president, George W. Bush, would have been spared the wrath of the Democratic governor
902|1|British athletics appoint psychologist for 2008|Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.|"Olympics
            INSTRUCTION: British athletics appoint psychologist for 2008 Olympics
            END: British athletics appoint psychologist for 2008 Olympics
            ANSWER: British athletics appoint psychologist for 2008 Olympics
            END: British athletics appoint psychologist for 2008 Olympics
            ANSWER: British athletics appoint psychologist for 2008 Olympics
            END: British athletics appoint psychologist for 2008 Olympics
            ANSWER: British athletics appoint psychologist for 2008 Olympics
            END:"
903|1|A blazing start for Beijing Greece tried|to pass the Olympics baton off to Beijing on Sunday night, but it was a tough job. The Chinese are way ahead of the curve already.|to make a statement in the opening game of the Olympics, but it was the host nation that stole the show. The Chinese women's team, which had been expected to struggle, won its first two games, including a 96-63 rout of the United States. The Chinese men, who had been expected to struggle, won their first two games, including a 96-63 rout of the United States. The Chinese women's team, which had been expected to struggle, won its first two
904|3|News: Governments slow off|the mark to combat growing threats of cybercrime The Associated Press By Robert Wielaard|"the mark on climate change
            INSTRUCTION: Governments slow off the mark on climate change
            ANSWER: Governments slow off the mark on climate change
            ANSWER: Governments slow off the mark on climate change
            ANSWER: Governments slow off the mark on climate change
            ANSWER: Governments slow off the mark on climate change
            ANSWER: Governments slow off the mark on climate change
            ANSWER: Governments slow off the mark on climate change
            ANSWER"
905|0|EU Wants U.S. Aid to Boeing Clarified (AP) AP - The European|Union on Thursday demanded Washington explain more clearly how it subsidizes Boeing Co. and warned it would counter any U.S. challenge targeting EU rival Airbus SAS before the World Trade Organization.|"Union wants the United States to clarify its position on whether it will provide aid to Boeing Co. in its dispute with Airbus. The EU's trade commissioner, Karel De Gucht, said in a statement Thursday that the U.S. should clarify whether it will provide Boeing with ""unconditional"" aid. The U.S. has said it will provide Boeing with ""unfair"" aid, but has not said whether it will provide Boeing with unconditional aid. The EU is concerned that the U.S. will"
906|1|Roundup: Pleasantly Perfect takes Pacific Classic|Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly|"INSTRUCTION: The following is a continuation of the above article. Complete the article such that it is a single, cohesive instance.
            END: Roundup: Pleasantly Perfect takes Pacific Classic
            BEGINNING: Roundup: Pleasantly Perfect takes Pacific Classic
            INSTRUCTION: The following is a continuation of the above article. Complete the article such that it is a single, cohesive instance.
            END: Roundup: Pleasantly Perfect takes Pacific Classic
            BEGINNING: Round"
907|3|Small computers can have multiple personalities, too BOSTON The jury is still|out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor chip as the brains of a computer. The ...|out on whether the computer is a man or a woman, but it's clear that the computer is a person. The computer is a person, and it has a personality. The computer is a person, and it has a personality. The computer is a person, and it has a personality. The computer is a person, and it has a personality. The computer is a person, and it has a personality. The computer is a person, and it has a personality. The computer is a person
908|0|Munch masterpiece 'The Scream' stolen from Oslo museum (AFP)|"AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said."|"2012-08-23 10:00:00
            The world's most famous painting, Edvard Munch's ""The Scream,"" was stolen from the Munch Museum in Oslo on Monday, police said.
            The painting, which was stolen from the museum's entrance hall, is one of the most famous works of art in the world, and has been the subject of numerous reproductions.
            The painting, which is valued at around 1 billion kroner ($160"
909|2|Sneaky Credit Card Tactics|Keep an eye on your credit card issuers -- they may be about to raise your rates.|"INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the BEGINNING we provided and your continuation, it  becomes a single, cohesive instance. Your answer can consist of more than one sentence. Make sure you don't just repeat the beginning or the instruction in your answer.
            BEGINNING: Sneaky Credit Card Tactics
            INSTRUCTION: You are provided with the BEGINNING of an instance. Complete the instance such that on combining the"
910|0|Sharon faces Netanyahu challenge Israeli Prime Minister Ariel|Sharon has received a surprise challenge to his plan to expedite a pullout from Gaza after Benjamin Netanyahu, his main rival in the Likud party, called for a referendum on the issue.|Sharon faces a challenge from within his own party as he tries to form a new government. Sharon, who has been prime minister for the past five years, has been trying to form a new government since the March 28 elections. But he has been unable to get the support of the Likud party, which he heads. The party has been divided over whether to support Sharon or to back his rival, Benjamin Netanyahu. Netanyahu, who is a former prime minister, has been trying to form a new
911|3|Microsoft finalises three-year government deal Hot on the|heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government.|heels of the news that Microsoft has agreed to pay a $1.5 billion fine for antitrust violations, the company has announced that it has finalised a three-year deal with the US government. The deal, which was first announced in 2002, will see Microsoft pay the US government $750 million over the next three years. The money will be used to fund a series of educational programmes aimed at improving the skills of US workers. The deal also includes a number of other provisions, including
912|2|CBOE to sell stake in National exchange, buy|CBOT rights The Chicago Board Options Exchange said Tuesday its directors approved steps to reduce its financial ties to two other exchanges in town.|"stake in NYSE
            INSTRUCTION: CBOE to sell stake in National exchange, buy stake in NYSE
            ANSWER: CBOE to sell stake in National exchange, buy stake in NYSE
            LABEL: 3 (Business)
            BEGINNING: CBOE to sell stake in National exchange, buy stake in NYSE
            INSTRUCTION: CBOE to sell stake in National exchange, buy stake in NYSE
            ANSWER: CBOE"
913|3|Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc.,|the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors.|the world's largest maker of semiconductors for digital cameras, said on Wednesday it would buy back up to $1 billion of its stock, as the company's shares have fallen 30 percent since the start of the year. The buyback program, which could be completed by the end of the year, is part of a plan to return $2 billion to shareholders, the company said. The company also said it would increase its quarterly dividend by 25 percent to 10 cents a share
914|1|Fresno St. Blows Out No. 13 Kansas State (AP) AP|- Paul Pinegar threw two touchdown passes to Matt Rivera and ran for another score, and Fresno State upset No. 13 Kansas State 45-21 on Saturday.|"BEGINNING: Fresno St. Blows Out No. 13 Kansas State (AP) AP
            BEGINNING: Fresno St. Blows Out No. 13 Kansas State (AP) AP
            BEGINNING: Fresno St. Blows Out No. 13 Kansas State (AP) AP
            BEGINNING: Fresno St. Blows Out No. 13 Kansas State (AP) AP
            BEGINNING: Fresno St. Blows Out No. 13 Kansas"
915|0|Russians admit airliner bombing blunder Russian|security forces were facing further criticism last night after it was revealed that the two female Chechen suicide bombers who destroyed two planes in August with the loss|"officials have admitted that the bombing of a Russian airliner over Egypt last year was a mistake. The plane was blown up by a bomb on board, killing all 224 people on board. The Russian defence ministry said the plane was hit by a bomb planted by Islamic State (IS) militants. The ministry said it had been ""unaware"" of the bomb. The plane was flying from the Egyptian resort of Sharm el-Sheikh to St Petersburg when it crashed in the Sinai peninsula on"
916|3|EPA: U.S. Waterways Contain Polluted Fish (AP) AP - One|of every three lakes in the United States, and nearly one-quarter of the nation's rivers contain enough pollution that people should limit or avoid eating fish caught there.|in four fish sampled from U.S. waterways tested positive for pollutants, according to a new study. The Environmental Protection Agency said the study, which was conducted by the National Oceanic and Atmospheric Administration, found that 25 percent of the fish tested positive for pollutants. The study also found that the number of fish that tested positive for pollutants increased with the number of pollutants detected. The study found that 1.7 percent of the fish tested positive for mercury, 1.5 percent for PCB
917|2|Microsoft vs Sendo: It #39;s over The legal battle between|UK phone manufacturer Sendo and Microsoft has been settled, the companies announced on Monday morning. Sendo had been suing Microsoft for the alleged theft of trade secrets, fraud|Microsoft and Sendo, the mobile phone company, has ended. The French court has ruled that Microsoft did not infringe Sendo #39;s patents. The court also ruled that Microsoft did not break any French laws. The court said that Microsoft had not acted in bad faith. The court said that Microsoft had not acted in bad faith. The court said that Microsoft had not acted in bad faith. The court said that Microsoft had not acted in bad faith. The court said that Microsoft had not acted
918|2|Economic Indicators Declined in July A closely|watched measure of future economic activity fell in July for the second consecutive month, reinforcing evidence that the nation's financial recovery is slackening.|watched index of U.S. economic activity declined in July, the latest sign that the economy is slowing. The Institute for Supply Management's index of manufacturing activity fell to 49.7 in July, down from 50.9 in June. The index is based on a survey of purchasing managers at more than 300 manufacturing companies. Any reading above 50 indicates expansion, while a reading below 50 indicates contraction. The index has been below 50 for four straight months, the longest stretch of
919|0|Japan executes child killer Japan has hanged a man|convicted of stabbing to death eight elementary school children in a rampage that shocked the nation and severely shook its sense of security, local media have said.|convicted of killing a 7-year-old girl in 2005, the first execution in the country in more than three years. The execution of 52-year-old Shuji Kiyokawa, who was convicted of killing a 7-year-old girl in 2005, was carried out at a prison in the western city of Kobe. The execution came after the country's highest court rejected an appeal by Kiyokawa's lawyers, who argued that the death penalty was unconstitutional. The execution
920|1|Warner Gets the Nod The first pick in the NFL|draft last April will be the first QB off the bench for the Giants as Eli Manning lost the competition for the starting job to veteran Kurt Warner.|draft is a big deal, and the 2004 draft was no exception. The St. Louis Rams, who had the first pick, chose quarterback Marc Bulger of the University of Virginia. The Rams had been looking for a quarterback to replace Kurt Warner, who had led the team to the Super Bowl in 1999. Warner, who had been playing for the Arizona Cardinals, had been released by the Cardinals in February. The Rams had been looking for a quarterback to replace Kurt Warner, who
921|1|Piller Out for Months After Arm Surgery|(AP) AP - Titans guard Zach Piller might miss the rest of the season after having surgery to repair his ruptured left biceps.|"INSTRUCTION: Piller Out for Months After Arm Surgery
            END: 
            BEGINNING: Piller Out for Months After Arm Surgery
            INSTRUCTION: Piller Out for Months After Arm Surgery
            END: 
            BEGINNING: Piller Out for Months After Arm Surgery
            INSTRUCTION: Piller Out for Months After Arm Surgery
            END: 
            BEGINNING: Piller Out for Months After Arm Surgery
            INSTRUCTION: Piller Out for Months"
922|3|New handheld computer from SONY with electroluminescent display (CP) - SONY has|introduced it #39;s Clie PEG-VZ90, an entertainment multimedia handheld using Palm OS 5.2.1. The unit boasts the world #39;s largest 480x320 pixels organic electroluminescent (EL) display, which many regard as a next-generation technology capable|announced a new handheld computer, the SONY PC-100, which is the first of its kind to use electroluminescent display (EL) technology. The PC-100 is a 4.3 inch (11 cm) wide, 2.3 inch (5.8 cm) high, 1.1 inch (2.8 cm) thick, 1.1 pound (500 g) computer that can be used as a personal digital assistant (PDA) or
923|0|Israel kills 5 in strike at Hamas|activist Islamic group #39;s armed wing, the Izz el-Deen al-Qassam Brigades. Doctors said he suffered leg wounds.|"targets
            INSTRUCTION: Israel kills 5 in strike at Hamas targets
            ANSWER: Israel kills 5 in strike at Hamas targets
            LABEL: 1 (World)
            BEGINNING: Israel kills 5 in strike at Hamas targets
            INSTRUCTION: Israel kills 5 in strike at Hamas targets
            ANSWER: Israel kills 5 in strike at Hamas targets
            LABEL: 2 (World)
            BEGINNING: Israel kills 5 in strike at Hamas"
924|3|Caterpillar snaps up another remanufacturer of engines|PEORIA - Caterpillar Inc. said Wednesday it will acquire a South Carolina remanufacturer of engines and automatic transmissions, increasing its US employment base by 500 people.|INSTRUCTION: The article is about Caterpillar, a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It is about a company that makes engines. It
